batsman,bowler,0,1,2,3,4,6,out,batclustno,bowlclustno,balls
CH Gayle,Karanveer Singh,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0,0,7
AB de Villiers,Karanveer Singh,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,0.0,3,0,7
SN Khan,Sandeep Sharma,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0,2
M Vijay,HV Patel,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2
DA Miller,S Aravind,0.6363636363636364,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0,0,11
GJ Bailey,S Aravind,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0,0,2
MG Johnson,S Aravind,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,2
AR Patel,S Aravind,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0,3
Anureet Singh,MA Starc,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0,2
Karanveer Singh,MA Starc,0.6,0.2,0.2,0.0,0.0,0.0,0.2,2,0,5
Karanveer Singh,HV Patel,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,0,2
Sandeep Sharma,MA Starc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2
Sandeep Sharma,D Wiese,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,0,4
Sandeep Sharma,YS Chahal,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2,0,3
SC Ganguly,MF Maharoof,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0,3,9
CH Gayle,DL Vettori,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,1
CH Gayle,MF Maharoof,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0,3,3
SC Ganguly,PD Collingwood,0.25,0.5,0.0,0.0,0.125,0.125,0.0,0,3,8
CH Gayle,PD Collingwood,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0,3,5
MK Tiwary,DL Vettori,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0,3,6
AD Mathews,DL Vettori,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0,3,7
AD Mathews,PJ Sangwan,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0,3,5
MK Tiwary,PJ Sangwan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1
AD Mathews,MF Maharoof,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0,3,4
MK Tiwary,MF Maharoof,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,3,2
V Sehwag,AB Agarkar,0.6,0.1,0.0,0.0,0.2,0.1,0.1,0,3,10
V Sehwag,BAW Mendis,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0,3,10
G Gambhir,BAW Mendis,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0,3,5
G Gambhir,SC Ganguly,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,3
PD Collingwood,AB Dinda,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,1
PD Collingwood,BAW Mendis,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0,3,2
KD Karthik,AD Mathews,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0,3,7
KM Jadhav,AB Agarkar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,1
KM Jadhav,Iqbal Abdulla,0.35714285714285715,0.5,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0,3,14
KM Jadhav,BAW Mendis,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0,3,3
MF Maharoof,BAW Mendis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,2
R Bhatia,Iqbal Abdulla,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,3,3
DL Vettori,Iqbal Abdulla,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,1
DL Vettori,AB Agarkar,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0,3,3
V Sehwag,AD Russell,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0,3,2
NLTC Perera,AD Russell,0.6,0.2,0.0,0.0,0.0,0.2,0.2,0,3,5
MG Johnson,M Morkel,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0,3,2
Anureet Singh,M Morkel,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1
YK Pathan,NLTC Perera,0.29411764705882354,0.47058823529411764,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.0,0,3,17
RN ten Doeschate,Sandeep Sharma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
YK Pathan,MG Johnson,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0,0,12
AD Russell,MG Johnson,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0,0,9
MS Bisla,Anand Rajan,0.7142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0,4,7
G Gambhir,Anand Rajan,0.5,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0,4,14
JH Kallis,Anand Rajan,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,4,6
JH Kallis,DJG Sammy,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,4,3
EJG Morgan,KV Sharma,0.6,0.2,0.0,0.0,0.2,0.0,0.2,0,4,5
RN ten Doeschate,DW Steyn,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,4,7
P Dogra,NLTC Perera,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0,4,4
P Dogra,DW Steyn,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,1
SP Narine,DW Steyn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4,1
SP Narine,Anand Rajan,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,1
Iqbal Abdulla,Anand Rajan,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,4,3
YK Pathan,Anand Rajan,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0,4,4
GH Vihari,Iqbal Abdulla,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0,3,7
GH Vihari,Mohammed Shami,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0,0,7
GH Vihari,SP Narine,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,2
NLTC Perera,Iqbal Abdulla,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0,3,4
DJG Sammy,Mohammed Shami,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2
BB Samantray,Mohammed Shami,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
DJG Sammy,Iqbal Abdulla,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0,3,4
BB Samantray,Iqbal Abdulla,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,1
PA Patel,R McLaren,0.6923076923076923,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0,3,13
R Sathish,Joginder Sharma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
KA Pollard,Joginder Sharma,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,3
R McLaren,L Balaji,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
KS Williamson,RP Singh,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,4
KS Williamson,AB Dinda,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0,0,4
KS Williamson,R Ashwin,0.6153846153846154,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.0,0,0,13
KS Williamson,A Zampa,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0,0,6
S Dhawan,A Zampa,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0,0,4
KS Williamson,R Bhatia,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0,0,7
KS Williamson,NLTC Perera,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0,0,5
Yuvraj Singh,A Zampa,1.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0,2
MC Henriques,A Zampa,0.4,0.6,0.0,0.0,0.0,0.0,0.2,0,0,5
NV Ojha,A Zampa,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2
DJ Hooda,AB Dinda,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,3
DJ Hooda,A Zampa,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0,0,2
B Kumar,A Zampa,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0,0,2
BB Sran,A Zampa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
UT Khawaja,B Kumar,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,3
UT Khawaja,A Nehra,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0,0,5
R Ashwin,B Kumar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3
GJ Bailey,BB Sran,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0,0,6
R Ashwin,BB Sran,0.5,0.25,0.125,0.0,0.125,0.0,0.125,0,0,8
R Ashwin,MC Henriques,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0,0,7
R Ashwin,Yuvraj Singh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,2
R Ashwin,Mustafizur Rahman,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0,4,5
GJ Bailey,Mustafizur Rahman,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,4,3
SS Tiwary,Mustafizur Rahman,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0,4,4
MS Dhoni,BB Sran,0.5,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,3,4,6
SS Tiwary,BB Sran,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,4,2
NLTC Perera,BB Sran,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4,2
NLTC Perera,Mustafizur Rahman,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0,4,6
MS Dhoni,Mustafizur Rahman,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,3,4,6
A Zampa,A Nehra,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,1
FY Fazal,S Sreesanth,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,4,9
AM Rahane,S Sreesanth,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0,4,5
AL Menaria,S Sreesanth,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0,4,4
SR Watson,P Parameswaran,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,3
AL Menaria,P Parameswaran,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0,0,10
SR Watson,P Prasanth,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,4,6
PR Shah,P Parameswaran,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
PR Shah,BJ Hodge,0.75,0.0,0.0,0.0,0.25,0.0,0.25,0,0,4
AL Menaria,BJ Hodge,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0,0,7
JDP Oram,BJ Hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2
AL Menaria,Y Gnaneswara Rao,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0,0,5
JDP Oram,Y Gnaneswara Rao,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
SK Warne,BJ Hodge,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0,0,4
SK Warne,P Parameswaran,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0,0,5
AA Chavan,BJ Hodge,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,3
SW Tait,RA Jadeja,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,3
SW Tait,BJ Hodge,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
ND Doshi,BJ Hodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3
ND Doshi,RP Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5
SW Tait,S Sreesanth,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,2
ND Doshi,S Sreesanth,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
SW Tait,P Parameswaran,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0,2
ND Doshi,P Parameswaran,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
BB McCullum,SW Tait,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0,0,6
DPMD Jayawardene,JDP Oram,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
PA Patel,SW Tait,0.75,0.125,0.0,0.0,0.0,0.125,0.0,0,0,8
BB McCullum,ND Doshi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
BJ Hodge,ND Doshi,0.4,0.0,0.0,0.0,0.4,0.2,0.0,0,0,5
PA Patel,JDP Oram,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0,0,5
BJ Hodge,JDP Oram,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
BJ Hodge,AA Chavan,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0,0,6
PA Patel,ND Doshi,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,2
G Gambhir,TS Mills,0.7,0.1,0.1,0.0,0.0,0.1,0.1,0,0,10
SP Narine,TS Mills,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,2
RV Uthappa,TS Mills,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,2
SP Narine,STR Binny,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0,0,2
MK Pandey,S Badree,0.4,0.4,0.1,0.0,0.1,0.0,0.0,0,0,10
RV Uthappa,S Badree,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
YK Pathan,S Badree,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0,0,4
SA Yadav,S Badree,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,3
CR Woakes,YS Chahal,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0,0,5
CR Woakes,P Negi,0.6363636363636364,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0,0,11
CR Woakes,S Aravind,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2
CR Woakes,TS Mills,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0,0,3
SA Yadav,TS Mills,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,2
NM Coulter-Nile,TS Mills,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
NM Coulter-Nile,P Negi,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,3
Kuldeep Yadav,P Negi,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,0,2
Kuldeep Yadav,TS Mills,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4,0,2
UT Yadav,TS Mills,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,4
Kuldeep Yadav,S Aravind,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4,0,3
CH Gayle,NM Coulter-Nile,0.6363636363636364,0.18181818181818182,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.0,0,0,22
V Kohli,NM Coulter-Nile,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0,0,7
Mandeep Singh,NM Coulter-Nile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,2
AB de Villiers,NM Coulter-Nile,0.5,0.0,0.0,0.0,0.5,0.0,0.5,3,0,2
KM Jadhav,NM Coulter-Nile,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0,0,6
STR Binny,NM Coulter-Nile,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0,0,5
CH Gayle,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,3
STR Binny,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,3
S Badree,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,3
P Negi,C de Grandhomme,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0,0,3
TS Mills,C de Grandhomme,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0,0,4
TS Mills,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
S Aravind,CR Woakes,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,3
S Aravind,C de Grandhomme,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
YS Chahal,C de Grandhomme,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2
ST Jayasuriya,AD Mascarenhas,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0,0,6
ST Jayasuriya,SW Tait,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,3
ST Jayasuriya,Kamran Khan,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0,0,5
SR Tendulkar,Kamran Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
SR Tendulkar,A Uniyal,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0,0,6
ST Jayasuriya,A Uniyal,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
AP Tare,A Uniyal,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0,0,6
AP Tare,SW Tait,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,9
SR Tendulkar,AD Mascarenhas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
SS Tiwary,AD Mascarenhas,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,6
AP Tare,AD Mascarenhas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
AT Rayudu,AD Mascarenhas,0.2,0.5,0.1,0.0,0.2,0.0,0.0,0,0,10
SS Tiwary,SK Warne,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0,0,12
AT Rayudu,AA Jhunjhunwala,0.25,0.125,0.125,0.0,0.375,0.125,0.0,0,0,8
SS Tiwary,AA Jhunjhunwala,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0,0,4
SS Tiwary,A Uniyal,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0,0,4
AT Rayudu,A Uniyal,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,3
R Sathish,SW Tait,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0,0,5
R Sathish,A Uniyal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
Harbhajan Singh,A Uniyal,0.25,0.25,0.25,0.0,0.25,0.0,0.0,3,0,4
R McLaren,A Uniyal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
Harbhajan Singh,SW Tait,0.5,0.5,0.0,0.0,0.0,0.0,0.5,3,0,2
GC Smith,R McLaren,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0,0,6
NV Ojha,R McLaren,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,6
AA Jhunjhunwala,AG Murtaza,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0,0,6
GC Smith,AG Murtaza,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
AA Jhunjhunwala,R Sathish,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,3
GC Smith,R Sathish,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
YK Pathan,R Sathish,0.125,0.25,0.0,0.0,0.375,0.25,0.0,0,0,8
YK Pathan,AG Murtaza,0.15789473684210525,0.5263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.15789473684210525,0.0,0,0,19
YK Pathan,R McLaren,0.45454545454545453,0.18181818181818182,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0,0,11
AA Jhunjhunwala,R McLaren,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
P Dogra,SL Malinga,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,6
P Dogra,AG Murtaza,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0,0,5
P Dogra,R Sathish,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0,0,7
P Dogra,R McLaren,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2
P Dogra,ST Jayasuriya,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2
YK Pathan,ST Jayasuriya,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0,0,4
AD Mascarenhas,Z Khan,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,3
AD Mascarenhas,SL Malinga,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0,0,5
A Uniyal,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1
SK Warne,SL Malinga,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
JH Kallis,P Negi,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0,0,13
Shakib Al Hasan,P Negi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1
Shakib Al Hasan,IK Pathan,0.5,0.5,0.0,0.0,0.0,0.0,0.5,3,0,2
LR Shukla,VR Aaron,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,0,3
V Sehwag,Shakib Al Hasan,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,5,2
NV Ojha,L Balaji,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4
Y Venugopal Rao,SP Narine,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0,5,6
Y Venugopal Rao,Shakib Al Hasan,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.0,0.0,0.0,0.0,0,5,13
P Negi,Iqbal Abdulla,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,1
P Negi,Shakib Al Hasan,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0,5,3
P Negi,JH Kallis,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0,5,4
P Negi,SP Narine,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0,5,3
M Morkel,SP Narine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,1
UT Yadav,SP Narine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5,1
CJ Anderson,A Nehra,0.875,0.0,0.0,0.0,0.125,0.0,0.125,0,5,8
Harbhajan Singh,IC Pandey,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3
Harbhajan Singh,RA Jadeja,0.5833333333333334,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,3,5,12
AT Rayudu,IC Pandey,0.6875,0.0625,0.0,0.0,0.125,0.125,0.0,0,5,16
DR Smith,P Suyal,0.4444444444444444,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0,5,9
BB McCullum,P Suyal,0.3333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0,5,6
SK Raina,P Suyal,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0,5,4
JEC Franklin,R Vinay Kumar,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,5,2
KD Karthik,HV Patel,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0,5,13
SR Tendulkar,HV Patel,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0,5,7
AT Rayudu,J Syed Mohammad,0.25,0.375,0.25,0.0,0.125,0.0,0.0,0,5,8
CH Gayle,PP Ojha,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0,5,9
V Kohli,RG Sharma,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0,5,4
AB de Villiers,A Singh,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,3,5,7
TM Dilshan,A Singh,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,5,4
AB de Villiers,J Botha,0.125,0.75,0.0,0.0,0.125,0.0,0.0,3,5,8
AB de Villiers,AS Raut,0.2,0.4,0.0,0.0,0.4,0.0,0.0,3,5,5
TM Dilshan,AS Raut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1
KD Karthik,J Botha,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,5,2
KD Karthik,A Singh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5,1
J Botha,DP Nannes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,7
NV Ojha,AM Salvi,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0,5,6
J Botha,AM Salvi,0.25,0.5,0.125,0.0,0.125,0.0,0.0,0,5,8
RA Jadeja,AM Salvi,0.7142857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0,5,7
J Botha,MF Maharoof,0.125,0.625,0.0,0.0,0.25,0.0,0.125,0,3,8
J Botha,TM Dilshan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,2
YK Pathan,AM Salvi,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0,3,4
AS Raut,MF Maharoof,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0,3,7
AS Raut,A Mishra,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0,3,6
A Singh,A Mishra,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,1
SK Trivedi,A Mishra,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,3,2
SK Trivedi,DP Nannes,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,3,4
MM Patel,DP Nannes,0.2222222222222222,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,0.0,0,3,9
AA Bilakhia,DP Nannes,0.7142857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0,3,7
