,batsman,bowler,0,1,2,3,4,6,notout,balls
15989,Iqbal Abdulla,DR Smith,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
15990,Iqbal Abdulla,P Kumar,0.5,0.5,1.0,1.0,1.0,1.0,1.0,2
15991,S Dhawan,RN ten Doeschate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15992,Y Venugopal Rao,M Morkel,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,1.0,6
15993,S Anirudha,SP Narine,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
15994,S Anirudha,Shakib Al Hasan,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
15995,JO Holder,Shakib Al Hasan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
15996,JO Holder,SP Narine,0.75,1.0,1.0,1.0,1.0,1.0,1.0,4
15997,JO Holder,UT Yadav,0.0,0.25,0.25,0.25,0.75,1.0,1.0,4
15998,DJG Sammy,R Vinay Kumar,0.5,0.75,0.75,0.75,0.75,1.0,0.75,4
15999,JO Holder,R Vinay Kumar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16000,RV Uthappa,JO Holder,0.2727272727272727,0.6363636363636365,0.8181818181818183,0.8181818181818183,0.9090909090909093,1.0000000000000002,1.0,11
16001,G Gambhir,JO Holder,0.25,0.25,0.5,0.5,0.75,1.0,0.75,4
16002,MK Pandey,JO Holder,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3
16003,YK Pathan,JO Holder,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16004,Shakib Al Hasan,KV Sharma,1.0,1.0,1.0,1.0,1.0,1.0,0.75,4
16005,YK Pathan,Parvez Rasool,0.0,0.2,0.2,0.2,0.6000000000000001,1.0,1.0,5
16006,Shakib Al Hasan,Parvez Rasool,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16007,S Dhawan,Harmeet Singh,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16008,GH Vihari,Harmeet Singh,0.75,1.0,1.0,1.0,1.0,1.0,1.0,4
16009,PA Patel,Harmeet Singh,0.1111111111111111,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.888888888888889,1.0,1.0,9
16010,GH Vihari,Sandeep Sharma,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666667,3
16011,CL White,Sandeep Sharma,0.6,0.8,0.8,0.8,1.0,1.0,0.8,5
16012,CL White,Harmeet Singh,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
16013,BB Samantray,Sandeep Sharma,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16014,KV Sharma,Harmeet Singh,0.25,0.5,0.5,0.5,0.75,1.0,1.0,4
16015,KV Sharma,P Awana,0.75,0.75,0.75,0.75,1.0,1.0,0.75,4
16016,NLTC Perera,Harmeet Singh,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
16017,DW Steyn,P Kumar,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3
16018,SE Marsh,GH Vihari,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
16019,SE Marsh,DJG Sammy,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16020,AC Gilchrist,DJG Sammy,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16021,DA Miller,DJG Sammy,0.5,0.875,0.875,0.875,1.0,1.0,0.875,8
16022,LA Pomersbach,DJG Sammy,0.2,0.7,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.9999999999999999,1.0,10
16023,DA Miller,GH Vihari,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16024,LA Pomersbach,GH Vihari,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5
16025,R Sathish,DJG Sammy,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
16026,R Sathish,KV Sharma,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
16027,LA Pomersbach,KV Sharma,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,3
16028,LA Pomersbach,NLTC Perera,0.5,0.8,0.9,0.9,1.0,1.0,1.0,10
16029,PP Chawla,DJG Sammy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16030,Harmeet Singh,DW Steyn,0.5,0.75,1.0,1.0,1.0,1.0,1.0,4
16031,P Awana,DJG Sammy,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16032,Sandeep Sharma,DJG Sammy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16033,PA Patel,VS Malik,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
16034,GH Vihari,VS Malik,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
16035,CL White,VS Malik,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
16036,CL White,JP Faulkner,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
16037,CL White,KK Cooper,0.6,0.8,0.8,0.8,1.0,1.0,1.0,5
16038,S Dhawan,KK Cooper,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4
16039,AM Rahane,NLTC Perera,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16040,DH Yagnik,KV Sharma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16041,DH Yagnik,DJG Sammy,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
16042,SV Samson,DJG Sammy,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3
16043,BJ Hodge,DJG Sammy,0.16666666666666666,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,6
16044,BJ Hodge,NLTC Perera,0.5,0.75,1.0,1.0,1.0,1.0,1.0,8
16045,SE Marsh,A Chandila,0.3076923076923077,0.6923076923076923,0.7692307692307692,0.846153846153846,0.9230769230769229,0.9999999999999998,1.0,13
16046,AC Gilchrist,JP Faulkner,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,5
16047,AC Gilchrist,KK Cooper,0.2,0.8,1.0,1.0,1.0,1.0,0.8,5
16048,DJ Hussey,SR Watson,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
16049,MS Gony,KK Cooper,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16050,MS Gony,JP Faulkner,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666667,3
16051,AM Rahane,MS Gony,0.42857142857142855,0.7142857142857142,0.857142857142857,0.857142857142857,0.857142857142857,0.9999999999999998,1.0,7
16052,SV Samson,R Sathish,0.0,0.5,0.75,0.75,1.0,1.0,1.0,4
16053,SV Samson,Bipul Sharma,0.5,0.9,0.9,0.9,1.0,1.0,1.0,10
16054,SV Samson,MS Gony,0.25,0.5,0.5,0.5,0.75,1.0,1.0,4
16055,SC Ganguly,KAJ Roach,0.5,0.5833333333333334,0.6666666666666667,0.6666666666666667,0.9166666666666667,1.0,1.0,12
16056,CH Gayle,Jaskaran Singh,0.8,0.8,0.8,0.8,1.0,1.0,1.0,5
16057,SC Ganguly,Jaskaran Singh,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3
16058,CH Gayle,A Symonds,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
16059,CA Pujara,A Symonds,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333334,6
16060,CA Pujara,Harmeet Singh,0.5,0.75,0.75,0.75,1.0,1.0,1.0,4
16061,MK Tiwary,KAJ Roach,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16062,MK Tiwary,RG Sharma,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
16063,DJ Hussey,RG Sharma,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4
16064,SC Ganguly,Y Venugopal Rao,0.3076923076923077,0.6923076923076923,0.8461538461538461,0.8461538461538461,1.0,1.0,1.0,13
16065,DJ Hussey,Y Venugopal Rao,0.2727272727272727,0.7272727272727272,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,11
16066,DJ Hussey,KAJ Roach,0.25,0.75,0.75,0.75,0.75,1.0,1.0,4
16067,AD Mathews,KAJ Roach,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
16068,DJ Hussey,Jaskaran Singh,0.5,0.5,0.5,0.5,1.0,1.0,0.5,2
16069,WP Saha,Jaskaran Singh,0.0,0.5,0.5,0.5,1.0,1.0,1.0,2
16070,AB Agarkar,Jaskaran Singh,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16071,AB Agarkar,KAJ Roach,0.25,0.5,0.75,0.75,1.0,1.0,1.0,4
16072,WP Saha,KAJ Roach,0.0,0.5,0.5,0.5,1.0,1.0,1.0,2
16073,HH Gibbs,MB Parmar,0.3,0.7,0.7,0.7,1.0,1.0,1.0,10
16074,HH Gibbs,SE Bond,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,11
16075,AC Gilchrist,SE Bond,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16076,MD Mishra,AB Agarkar,0.75,0.75,0.75,0.75,1.0,1.0,1.0,4
16077,MD Mishra,SE Bond,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
16078,MD Mishra,M Kartik,0.25,0.5,0.5,0.5,1.0,1.0,1.0,4
16079,MD Mishra,AD Mathews,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,0.8,5
16080,A Symonds,AD Mathews,0.375,0.75,1.0,1.0,1.0,1.0,1.0,8
16081,A Symonds,MB Parmar,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,9
16082,RG Sharma,SE Bond,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
16083,A Symonds,SE Bond,0.625,0.75,0.875,0.875,1.0,1.0,1.0,8
16084,TL Suman,CH Gayle,0.25,0.75,0.75,0.75,0.75,1.0,1.0,4
16085,A Symonds,CH Gayle,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
16086,SP Narine,JP Faulkner,0.2,0.2,0.2,0.2,1.0,1.0,1.0,5
16087,G Gambhir,Basil Thampi,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16088,SP Narine,Basil Thampi,0.4,0.4,0.4,0.4,0.8,1.0,1.0,5
16089,SP Narine,SK Raina,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16090,G Gambhir,DR Smith,0.25,0.875,0.875,0.875,1.0,1.0,1.0,8
16091,RV Uthappa,DR Smith,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,7
16092,MK Pandey,Basil Thampi,0.375,0.625,0.875,0.875,1.0,1.0,0.875,8
16093,RV Uthappa,Basil Thampi,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8571428571428571,1.0,1.0,7
16094,SA Yadav,Basil Thampi,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16095,YK Pathan,Basil Thampi,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16096,Shakib Al Hasan,Basil Thampi,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16097,AJ Finch,SP Narine,0.4375,0.5625,0.625,0.625,0.875,1.0,1.0,16
16098,AJ Finch,NM Coulter-Nile,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
16099,KD Karthik,NM Coulter-Nile,0.5,0.5,1.0,1.0,1.0,1.0,0.5,2
16100,Ishan Kishan,NM Coulter-Nile,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3
16101,Ishan Kishan,CR Woakes,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
16102,Ishan Kishan,Kuldeep Yadav,0.8,1.0,1.0,1.0,1.0,1.0,0.8,5
16103,Ishan Kishan,SP Narine,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16104,DR Smith,Kuldeep Yadav,0.5,0.5,0.5,0.5,1.0,1.0,1.0,2
16105,RA Jadeja,Kuldeep Yadav,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4
16106,RA Jadeja,NM Coulter-Nile,0.0,0.5,0.5,0.5,1.0,1.0,1.0,2
16107,JP Faulkner,Kuldeep Yadav,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
16108,AJ Finch,DP Nannes,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,15
16109,AJ Finch,DJ Bravo,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16110,LRPL Taylor,CH Morris,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666667,3
16111,MR Marsh,CH Morris,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
16112,SPD Smith,DP Nannes,0.0,0.25,0.5,0.5,0.75,1.0,1.0,4
16113,AM Nayar,DJ Bravo,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16114,S Anirudha,B Kumar,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
16115,S Badrinath,AJ Finch,0.0,0.75,0.75,0.75,1.0,1.0,1.0,4
16116,RA Jadeja,AJ Finch,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16117,RA Jadeja,AM Nayar,0.3333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,6
16118,RA Jadeja,MR Marsh,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.8333333333333334,6
16119,MS Dhoni,MR Marsh,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4
16120,DJ Bravo,MR Marsh,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
16121,JA Morkel,MR Marsh,0.25,0.75,0.75,0.75,0.75,1.0,1.0,4
16122,JA Morkel,AB Dinda,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
16123,JA Morkel,B Kumar,0.25,0.75,1.0,1.0,1.0,1.0,1.0,4
16124,R Ashwin,AB Dinda,0.2,0.4,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,5
16125,AJ Finch,SMSM Senanayake,0.38461538461538464,0.8461538461538463,0.8461538461538463,0.9230769230769231,1.0,1.0,1.0,13
16126,RV Uthappa,SMSM Senanayake,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,6
16127,MK Pandey,SMSM Senanayake,0.2,1.0,1.0,1.0,1.0,1.0,1.0,5
16128,MK Pandey,JH Kallis,0.4117647058823529,0.7058823529411764,0.7058823529411764,0.7058823529411764,1.0,1.0,1.0,17
16129,MK Pandey,RN ten Doeschate,0.0,0.75,1.0,1.0,1.0,1.0,1.0,4
16130,AJ Finch,RN ten Doeschate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16131,MK Pandey,SP Narine,0.16666666666666666,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
16132,YK Pathan,IC Pandey,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,6
16133,RN ten Doeschate,IC Pandey,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
16134,RN ten Doeschate,AG Murtaza,0.13333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9333333333333333,1.0,1.0,15
16135,RN ten Doeschate,Yuvraj Singh,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16136,RN ten Doeschate,LJ Wright,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
16137,YK Pathan,LJ Wright,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,3
16138,YK Pathan,RV Gomez,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,7
16139,RN ten Doeschate,RV Gomez,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16140,MK Tiwary,RV Gomez,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,7
16141,R Bhatia,AD Mathews,0.25,0.5,0.75,0.75,1.0,1.0,1.0,4
16142,SMSM Senanayake,AD Mathews,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
16143,KC Sangakkara,Pankaj Singh,0.14285714285714285,0.5714285714285714,0.7142857142857142,0.7142857142857142,0.9999999999999999,0.9999999999999999,1.0,7
16144,S Dhawan,Pankaj Singh,0.4,0.8,0.8,0.8,1.0,1.0,1.0,5
16145,KC Sangakkara,GB Hogg,0.0,0.75,1.0,1.0,1.0,1.0,1.0,4
16146,KC Sangakkara,BJ Hodge,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666667,3
16147,DT Christian,BJ Hodge,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16148,DT Christian,GB Hogg,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.0,6
16149,JP Duminy,A Singh,0.2,0.2,0.5,0.5,0.8,1.0,1.0,10
16150,DT Christian,Pankaj Singh,0.0,0.5,0.5,0.5,1.0,1.0,1.0,2
16151,JP Duminy,Pankaj Singh,0.25,0.5,0.5,0.5,0.5,1.0,1.0,4
16152,R Dravid,Ankit Sharma,0.16666666666666666,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,6
16153,AM Rahane,Ankit Sharma,0.375,0.875,0.875,0.875,1.0,1.0,1.0,8
16154,AM Rahane,DT Christian,0.0,0.6,0.6,0.6,1.0,1.0,1.0,5
16155,AM Rahane,Anand Rajan,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,9
16156,R Dravid,Anand Rajan,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,5
16157,AL Menaria,DT Christian,0.6,1.0,1.0,1.0,1.0,1.0,1.0,5
16158,AL Menaria,Anand Rajan,0.0,0.8,0.8,0.8,1.0,1.0,1.0,5
16159,OA Shah,Ankit Sharma,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,7
16160,BJ Hodge,Ankit Sharma,0.25,0.75,0.75,0.75,0.75,1.0,1.0,4
16161,BJ Hodge,DT Christian,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16162,BJ Hodge,Anand Rajan,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1.0,1.0,5
16163,DH Yagnik,Anand Rajan,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16164,DH Yagnik,DW Steyn,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
16165,PA Patel,AD Mascarenhas,0.8,0.8,0.8,1.0,1.0,1.0,1.0,5
16166,ML Hayden,AD Mascarenhas,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16167,SK Raina,AD Mascarenhas,0.5714285714285714,0.5714285714285714,0.7142857142857142,0.7142857142857142,0.857142857142857,0.9999999999999998,1.0,7
16168,S Badrinath,AD Mascarenhas,0.4,0.6000000000000001,0.8,0.8,1.0,1.0,1.0,5
16169,SK Raina,Kamran Khan,0.125,0.625,0.625,0.625,0.75,1.0,1.0,8
16170,S Badrinath,Kamran Khan,0.5,0.75,0.75,0.75,1.0,1.0,1.0,4
16171,JDP Oram,MM Patel,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
16172,MS Dhoni,Kamran Khan,0.2,0.8,0.8,0.8,0.8,1.0,1.0,5
16173,MS Dhoni,AD Mascarenhas,0.0,0.5,1.0,1.0,1.0,1.0,1.0,2
16174,RJ Quiney,S Tyagi,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,12
16175,RJ Quiney,JA Morkel,0.3333333333333333,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.9999999999999999,0.9999999999999999,1.0,9
16176,RJ Quiney,JDP Oram,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16177,RJ Quiney,M Muralitharan,0.25,0.75,0.75,0.75,1.0,1.0,1.0,4
16178,RJ Quiney,SK Raina,0.6,1.0,1.0,1.0,1.0,1.0,0.8,5
16179,AD Mascarenhas,JA Morkel,0.5,0.75,1.0,1.0,1.0,1.0,1.0,4
16180,RA Jadeja,JDP Oram,0.0,0.75,0.75,0.75,1.0,1.0,1.0,4
16181,AD Mascarenhas,JDP Oram,0.5,0.75,0.75,0.75,1.0,1.0,0.75,4
16182,SK Warne,M Muralitharan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16183,SK Warne,JDP Oram,0.75,1.0,1.0,1.0,1.0,1.0,1.0,4
16184,M Rawat,L Balaji,0.25,0.75,0.75,0.75,1.0,1.0,1.0,4
16185,MM Patel,JDP Oram,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16186,SK Trivedi,JDP Oram,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16187,M Rawat,JDP Oram,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
16188,SK Trivedi,L Balaji,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16189,CA Lynn,SL Malinga,0.3333333333333333,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.8888888888888888,1.0,1.0,9
16190,RV Uthappa,KH Pandya,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666667,3
16191,CA Lynn,KH Pandya,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
16192,YK Pathan,KH Pandya,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
16193,CR Woakes,SL Malinga,0.5,0.75,1.0,1.0,1.0,1.0,0.75,4
16194,CR Woakes,JJ Bumrah,0.0,0.5,1.0,1.0,1.0,1.0,1.0,4
16195,SP Narine,MJ McClenaghan,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16196,JC Buttler,TA Boult,0.5,0.75,0.75,0.75,1.0,1.0,1.0,4
16197,PA Patel,CR Woakes,0.75,1.0,1.0,1.0,1.0,1.0,1.0,8
16198,JC Buttler,CR Woakes,0.5,0.75,0.875,0.875,0.875,1.0,1.0,8
16199,PA Patel,Kuldeep Yadav,0.5,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.8333333333333334,6
16200,N Rana,Kuldeep Yadav,0.25,0.625,0.625,0.625,0.875,1.0,1.0,8
16201,JC Buttler,AS Rajpoot,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
16202,N Rana,AS Rajpoot,0.625,0.75,0.75,0.75,0.875,1.0,0.875,8
16203,N Rana,SP Narine,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4
16204,KH Pandya,Kuldeep Yadav,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
16205,N Rana,CR Woakes,0.16666666666666666,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
16206,KA Pollard,CR Woakes,0.5,0.75,0.75,0.75,1.0,1.0,0.75,4
16207,HH Pandya,CR Woakes,0.0,0.5,0.5,0.5,1.0,1.0,1.0,2
16208,N Rana,TA Boult,0.25,0.5,0.5,0.5,0.75,1.0,1.0,4
16209,Harbhajan Singh,AS Rajpoot,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16210,HH Pandya,AS Rajpoot,0.0,0.5,0.5,0.5,0.5,1.0,1.0,2
16211,Mandeep Singh,S Nadeem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16212,Mandeep Singh,PJ Cummins,0.5,0.5,0.5,0.5,1.0,1.0,0.75,4
16213,KM Jadhav,S Nadeem,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,7
16214,STR Binny,PJ Cummins,0.25,0.75,0.75,0.75,1.0,1.0,1.0,4
16215,KM Jadhav,CR Brathwaite,0.125,0.375,0.5,0.5,0.75,1.0,1.0,8
16216,Vishnu Vinod,CR Brathwaite,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16217,Iqbal Abdulla,CH Morris,0.5,1.0,1.0,1.0,1.0,1.0,1.0,4
16218,P Negi,CH Morris,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,7
16219,Iqbal Abdulla,PJ Cummins,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
16220,TS Mills,CH Morris,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
16221,AP Tare,B Stanlake,0.7,0.7999999999999999,0.7999999999999999,0.7999999999999999,1.0,1.0,1.0,10
16222,SW Billings,B Stanlake,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
16223,AP Tare,YS Chahal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16224,AP Tare,Iqbal Abdulla,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
16225,SW Billings,TS Mills,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16226,AP Tare,TS Mills,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
16227,KK Nair,TS Mills,0.5,0.5,0.5,0.5,1.0,1.0,1.0,2
16228,KK Nair,B Stanlake,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16229,SV Samson,B Stanlake,0.4,0.6000000000000001,0.6000000000000001,0.8,1.0,1.0,0.8,5
16230,RR Pant,Iqbal Abdulla,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.9999999999999999,1.0,9
16231,RR Pant,TS Mills,0.1,0.6,0.7,0.7,0.8999999999999999,0.9999999999999999,1.0,10
16232,SV Samson,TS Mills,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16233,RR Pant,B Stanlake,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
16234,CH Morris,B Stanlake,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16235,CR Brathwaite,SR Watson,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3
16236,CR Brathwaite,YS Chahal,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
16237,PJ Cummins,YS Chahal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16238,PJ Cummins,TS Mills,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
16239,PJ Cummins,SR Watson,0.5,0.5,0.5,0.5,1.0,1.0,0.5,2
16240,A Mishra,TS Mills,0.25,0.75,1.0,1.0,1.0,1.0,1.0,4
16241,RR Pant,P Negi,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16242,AB de Villiers,JEC Franklin,0.0,0.75,0.75,0.75,1.0,1.0,1.0,4
16243,TM Dilshan,JEC Franklin,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
16244,AUK Pathan,SL Malinga,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
16245,DJ Jacobs,Z Khan,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.9999999999999999,1.0,12
16246,DJ Jacobs,DL Vettori,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
16247,DJ Jacobs,DP Nannes,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
